timestamp,vibration_rms,vibration_peak,discharge_pressure,suction_pressure,flow_rate,motor_current,fluid_temp,machine_status,fault_class,rul_hours
2018-04-02 22:25:00,2.384722,2.581408,13.34635,16.12413,157.03125,82.30933,48.26389,NORMAL,0,600.0
2018-04-02 22:26:00,2.372917,2.494291,13.31742,16.16753,160.24306,82.15353,47.61285,NORMAL,0,600.0
2018-04-02 22:27:00,2.399479,2.519077,13.38252,16.13136,158.6516,83.86564,47.69965,NORMAL,0,600.0
2018-04-02 22:28:00,2.374884,2.531429,13.41146,16.0735,158.99886,80.34854,48.17708,NORMAL,0,600.0
2018-04-02 22:29:00,2.379803,2.572126,13.31742,16.16753,157.00232,82.77766,48.17708,NORMAL,0,600.0
2018-04-02 22:30:00,2.396528,2.488643,13.25231,16.16753,156.7419,83.6339,47.61285,NORMAL,0,600.0
2018-04-02 22:31:00,2.370949,2.591161,13.34635,16.21094,156.62614,81.45135,46.9618,NORMAL,0,600.0
2018-04-02 22:32:00,2.389641,2.565551,13.41869,16.16753,157.06018,83.45518,46.48438,NORMAL,0,600.0
2018-04-02 22:33:00,2.382755,2.546807,13.28848,16.21094,160.99535,81.14667,45.96354,NORMAL,0,600.0
2018-04-02 22:34:00,2.372917,2.678266,13.31742,16.16753,156.07637,81.66402,45.83333,NORMAL,0,600.0
2018-04-02 22:35:00,2.399479,2.560982,13.31742,16.16753,157.69675,84.23906,45.83333,NORMAL,0,600.0
2018-04-02 22:36:00,2.372917,2.567946,13.46933,16.16753,159.98262,81.54046,45.87674,NORMAL,0,600.0
2018-04-02 22:37:00,2.380787,2.491826,13.25231,16.16753,155.46875,83.70176,45.83333,NORMAL,0,600.0
2018-04-02 22:38:00,2.396528,2.562277,13.28848,16.16753,157.8125,83.89156,45.83333,NORMAL,0,600.0
2018-04-02 22:39:00,2.372917,2.562277,13.31742,16.21094,157.37848,82.54162,45.83333,NORMAL,0,600.0
2018-04-02 22:40:00,2.390625,2.496296,13.38252,16.16753,159.02777,85.33096,45.87674,NORMAL,0,600.0
2018-04-02 22:41:00,2.381771,2.537066,13.41146,16.06626,160.01158,83.01479,45.96354,NORMAL,0,600.0
2018-04-02 22:42:00,2.374884,2.583975,13.28848,16.16753,160.50348,82.63356,45.87674,NORMAL,0,600.0
2018-04-02 22:43:00,2.396528,2.477775,13.30295,16.2037,158.82523,84.63518,45.87674,NORMAL,0,600.0
2018-04-02 22:44:00,2.374884,2.584718,13.38252,16.16753,159.25925,83.21799,45.96354,NORMAL,0,600.0
2018-04-02 22:45:00,2.380787,2.558809,13.25231,16.06626,158.01505,84.97168,46.05035,NORMAL,0,600.0
2018-04-02 22:46:00,2.396528,2.532398,13.28848,16.16753,158.33334,83.97783,46.61458,NORMAL,0,600.0
2018-04-02 22:47:00,2.369965,2.53086,13.23785,16.12413,158.13077,81.27515,46.875,NORMAL,0,600.0
2018-04-02 22:48:00,2.389641,2.595915,13.41146,16.12413,157.98613,83.1438,46.9184,NORMAL,0,600.0
2018-04-02 22:49:00,2.384722,2.514214,13.38252,16.2037,157.75465,81.35606,47.09201,NORMAL,0,600.0
2018-04-02 22:50:00,2.396528,2.477743,13.28848,16.21094,157.98613,83.03262,47.26563,NORMAL,0,600.0
2018-04-02 22:51:00,2.417187,2.50574,13.28848,16.16753,155.55556,85.13189,47.35243,NORMAL,0,600.0
2018-04-02 22:52:00,2.392593,2.547354,13.43316,16.0735,158.42012,79.91451,47.52604,NORMAL,0,600.0
2018-04-02 22:53:00,2.404398,2.534639,13.38252,16.16753,160.15625,84.23898,47.48264,NORMAL,0,600.0
2018-04-02 22:54:00,2.40735,2.480485,13.44763,16.2037,158.76738,84.50341,47.39583,NORMAL,0,600.0
2018-04-02 22:55:00,2.396528,2.537359,13.30295,16.13136,158.62268,86.00044,47.39583,NORMAL,0,600.0
2018-04-02 22:56:00,2.417187,2.553167,13.34635,16.16753,159.20137,85.53638,47.48264,NORMAL,0,600.0
2018-04-02 22:57:00,2.392593,2.614983,13.41869,16.16753,158.01505,82.28809,47.52604,NORMAL,0,600.0
2018-04-02 22:58:00,2.404398,2.462212,13.35359,16.16753,158.68056,83.65612,47.69965,NORMAL,0,600.0
2018-04-02 22:59:00,2.40735,2.704712,13.28848,16.13136,157.0891,80.76958,47.82986,NORMAL,0,600.0
2018-04-02 23:00:00,2.41522,2.481129,13.34635,16.16753,162.44212,83.65406,48.00347,NORMAL,0,600.0
2018-04-02 23:01:00,2.41522,2.481129,13.34635,16.16753,162.44212,83.65406,48.00347,NORMAL,0,600.0
2018-04-02 23:02:00,2.396528,2.454883,13.44763,16.16753,160.64238,81.9601,48.00347,NORMAL,0,600.0
2018-04-02 23:03:00,2.405382,2.68031,13.38252,16.16753,157.5521,83.06832,48.13368,NORMAL,0,600.0
2018-04-02 23:04:00,2.40735,2.431189,13.28848,16.12413,157.87035,81.24471,48.13368,NORMAL,0,600.0
2018-04-02 23:05:00,2.396528,2.655076,13.34635,16.1603,160.61923,79.78805,48.17708,NORMAL,0,600.0
2018-04-02 23:06:00,2.414236,2.44321,13.5272,16.2037,160.9375,82.44206,48.04688,NORMAL,0,600.0
2018-04-02 23:07:00,2.399479,2.46905,13.34635,16.12413,159.75114,81.07019,47.96007,NORMAL,0,600.0
2018-04-02 23:08:00,2.404398,2.547903,13.23061,16.16753,159.69327,82.48277,47.91666,NORMAL,0,600.0
2018-04-02 23:09:00,2.411285,2.588367,13.30295,16.16753,159.17245,82.0442,47.96007,NORMAL,0,600.0
2018-04-02 23:10:00,2.396528,2.494755,13.41869,16.12413,157.63887,81.36236,47.96007,NORMAL,0,600.0
2018-04-02 23:11:00,2.411285,2.596602,13.28848,16.2037,160.50348,83.31034,48.00347,NORMAL,0,600.0
2018-04-02 23:12:00,2.399479,2.462817,13.28848,16.06626,159.23033,80.71638,48.04688,NORMAL,0,600.0
2018-04-02 23:13:00,2.400463,2.705978,13.23061,16.16753,157.00232,82.77119,48.04688,NORMAL,0,600.0
2018-04-02 23:14:00,2.414236,2.465436,13.43316,16.21094,158.33334,83.88808,48.17708,NORMAL,0,600.0
2018-04-02 23:15:00,2.395544,2.532568,13.34635,16.16753,158.6516,82.04085,48.26389,NORMAL,0,600.0
2018-04-02 23:16:00,2.409317,2.57135,13.34635,16.21094,159.05673,83.79913,48.26389,NORMAL,0,600.0
2018-04-02 23:17:00,2.399479,2.606808,13.31742,16.16753,157.3206,82.58581,48.26389,NORMAL,0,600.0
2018-04-02 23:18:00,2.404398,2.497153,13.38252,16.12413,158.2176,83.34047,48.26389,NORMAL,0,600.0
2018-04-02 23:19:00,2.412269,2.66035,13.31742,16.16753,156.53935,82.76617,48.26389,NORMAL,0,600.0
2018-04-02 23:20:00,2.392593,2.559884,13.38976,16.13136,155.38194,81.00957,48.35069,NORMAL,0,600.0
2018-04-02 23:21:00,2.411285,2.633793,13.38252,16.16753,158.82523,83.34277,48.26389,NORMAL,0,600.0
2018-04-02 23:22:00,2.400463,2.537937,13.34635,16.16753,157.32057,82.06668,48.3941,NORMAL,0,600.0
2018-04-02 23:23:00,2.400463,2.573929,13.41146,16.0735,157.60995,85.61198,48.35069,NORMAL,0,600.0
2018-04-02 23:24:00,2.414236,2.511627,13.30295,16.13136,157.7257,86.5185,48.3941,NORMAL,0,600.0
2018-04-02 23:25:00,2.395544,2.643264,13.31742,16.13136,158.50694,85.11353,48.4375,NORMAL,0,600.0
2018-04-02 23:26:00,2.410301,2.516045,13.25231,16.16753,159.34607,86.21657,48.56771,NORMAL,0,600.0
2018-04-02 23:27:00,2.402431,2.566976,13.35359,16.16753,159.0567,84.49776,48.56771,NORMAL,0,600.0
2018-04-02 23:28:00,2.400463,2.560042,13.34635,16.12413,157.63887,86.00761,48.61111,NORMAL,0,600.0
2018-04-02 23:29:00,2.41522,2.587624,13.28848,16.12413,159.23033,87.09858,48.65451,NORMAL,0,600.0
2018-04-02 23:30:00,2.395544,2.490739,13.23061,16.2037,158.3044,85.15047,48.69791,NORMAL,0,600.0
2018-04-02 23:31:00,2.405382,2.589901,13.34635,16.23987,157.55208,87.26434,48.69791,NORMAL,0,600.0
2018-04-02 23:32:00,2.406366,2.562439,13.38252,16.13136,158.07292,85.96645,48.65451,NORMAL,0,600.0
2018-04-02 23:33:00,2.397512,2.562575,13.41146,16.13136,156.6551,85.78637,48.65451,NORMAL,0,600.0
2018-04-02 23:34:00,2.414236,2.604877,13.31742,16.16753,159.83798,86.78024,48.65451,NORMAL,0,600.0
2018-04-02 23:35:00,2.39456,2.543662,13.34635,16.16753,156.9155,84.50747,48.61111,NORMAL,0,600.0
2018-04-02 23:36:00,2.406366,2.442734,13.46933,16.16753,158.478,85.03743,48.61111,NORMAL,0,600.0
2018-04-02 23:37:00,2.406366,2.566741,13.34635,16.2037,157.29166,83.40199,48.65451,NORMAL,0,600.0
2018-04-02 23:38:00,2.399479,2.493394,13.34635,16.13136,156.04745,84.99265,48.69791,NORMAL,0,600.0
2018-04-02 23:39:00,2.414236,2.565497,13.31742,16.13136,159.14352,86.7808,48.82813,NORMAL,0,600.0
2018-04-02 23:40:00,2.395544,2.644184,13.38252,16.06626,158.56482,84.79453,48.87152,NORMAL,0,600.0
2018-04-02 23:41:00,2.404398,2.538815,13.34635,16.0735,157.58102,86.56841,48.91493,NORMAL,0,600.0
2018-04-02 23:42:00,2.406366,2.450699,13.41146,16.0735,157.4074,85.02695,48.78472,NORMAL,0,600.0
2018-04-02 23:43:00,2.396528,2.587823,13.31742,16.21094,153.38542,85.18999,48.82813,NORMAL,0,600.0
2018-04-02 23:44:00,2.414236,2.557815,13.31742,16.16753,159.17245,85.78149,48.78472,NORMAL,0,600.0
2018-04-02 23:45:00,2.399479,2.438702,13.28848,16.21094,159.57755,83.7447,48.69791,NORMAL,0,600.0
2018-04-02 23:46:00,2.404398,2.570741,13.28848,16.1386,156.9734,84.89239,48.82813,NORMAL,0,600.0
2018-04-02 23:47:00,2.410301,2.534828,13.25231,16.13136,156.36575,82.72773,48.78472,NORMAL,0,600.0
2018-04-02 23:48:00,2.399479,2.51817,13.41146,16.16753,161.2558,82.2591,48.78472,NORMAL,0,600.0
2018-04-02 23:49:00,2.412269,2.589352,13.34635,16.16753,159.20137,83.24773,48.78472,NORMAL,0,600.0
2018-04-02 23:50:00,2.396528,2.478578,13.34635,16.16753,158.15973,81.57705,48.87152,NORMAL,0,600.0
2018-04-02 23:51:00,2.404398,2.468725,13.31742,16.21094,158.7095,81.35297,48.82813,NORMAL,0,600.0
2018-04-02 23:52:00,2.411285,2.501553,13.31742,16.13136,160.67708,80.42626,49.00174,NORMAL,0,600.0
2018-04-02 23:53:00,2.396528,2.584804,13.43316,16.21094,157.58102,79.23866,49.04514,NORMAL,0,600.0
2018-04-02 23:54:00,2.411285,2.524822,13.38252,16.21094,157.00232,79.26888,48.91493,NORMAL,0,600.0
2018-04-02 23:55:00,2.395544,2.520137,13.31742,16.16753,157.84143,75.78628,48.91493,NORMAL,0,600.0
2018-04-02 23:56:00,2.401447,2.582067,13.26678,16.13136,156.6551,78.75539,49.00174,NORMAL,0,600.0
2018-04-02 23:57:00,2.411285,2.59737,13.31742,16.12413,154.80325,80.12407,49.04514,NORMAL,0,600.0
2018-04-02 23:58:00,2.395544,2.64606,13.34635,16.16753,157.98613,76.35293,48.91493,NORMAL,0,600.0
2018-04-02 23:59:00,2.410301,2.475998,13.38252,16.2037,158.99886,76.57622,48.87152,NORMAL,0,600.0
2018-04-03 00:00:00,2.400463,2.615212,13.34635,16.16753,159.25925,76.64418,48.78472,NORMAL,0,600.0
2018-04-03 00:01:00,2.400463,2.615212,13.34635,16.16753,159.25925,76.64418,48.78472,NORMAL,0,600.0
2018-04-03 00:02:00,2.41522,2.513642,13.34635,16.16753,159.54863,75.94028,48.69791,NORMAL,0,600.0
2018-04-03 00:03:00,2.392593,2.553987,13.38252,16.16753,163.42592,74.56833,48.78472,NORMAL,0,600.0
2018-04-03 00:04:00,2.40735,2.56389,13.28848,16.13136,156.48148,77.74128,48.82813,NORMAL,0,600.0
2018-04-03 00:05:00,2.402431,2.529701,13.25231,16.13136,156.71298,74.92364,48.78472,NORMAL,0,600.0
2018-04-03 00:06:00,2.399479,2.56253,13.49826,16.16753,159.25925,75.47218,48.82813,NORMAL,0,600.0
2018-04-03 00:07:00,2.41522,2.430271,13.59954,16.16753,159.08565,76.09261,48.91493,NORMAL,0,600.0
2018-04-03 00:08:00,2.395544,2.515545,13.5272,16.21094,157.37848,75.27881,49.04514,NORMAL,0,600.0
2018-04-03 00:09:00,2.40735,2.586064,13.59954,16.21094,157.43636,78.52438,49.08854,NORMAL,0,600.0
2018-04-03 00:10:00,2.405382,2.532645,13.53443,16.16753,157.98613,74.97911,49.13194,NORMAL,0,600.0
2018-04-03 00:11:00,2.397512,2.54442,13.65017,16.16753,157.98613,75.73036,49.13194,NORMAL,0,600.0
2018-04-03 00:12:00,2.41522,2.549426,13.64294,16.13136,158.7095,77.47141,49.08854,NORMAL,0,600.0
2018-04-03 00:13:00,2.395544,2.611036,13.55613,16.21094,159.20137,75.56338,49.13194,NORMAL,0,600.0
2018-04-03 00:14:00,2.405382,2.546064,13.55613,16.16753,156.22107,78.03643,49.08854,NORMAL,0,600.0
2018-04-03 00:15:00,2.40735,2.507792,13.614,16.16753,158.56482,75.04329,49.13194,NORMAL,0,600.0
2018-04-03 00:16:00,2.396528,2.478081,13.49826,16.21094,158.9699,75.4495,49.13194,NORMAL,0,600.0
2018-04-03 00:17:00,2.41522,2.524626,13.67911,16.16753,158.478,76.17632,49.08854,NORMAL,0,600.0
2018-04-03 00:18:00,2.392593,2.628453,13.5272,16.13136,159.43285,74.24943,49.04514,NORMAL,0,600.0
2018-04-03 00:19:00,2.406366,2.474587,13.64294,16.23987,159.25925,77.0047,49.08854,NORMAL,0,600.0
2018-04-03 00:20:00,2.40735,2.624338,13.55613,16.2037,156.56827,74.73308,49.08854,NORMAL,0,600.0
2018-04-03 00:21:00,2.396528,2.535129,13.5923,16.21094,157.8993,74.94956,49.13194,NORMAL,0,600.0
2018-04-03 00:22:00,2.414236,2.484219,13.59954,16.12413,157.11806,77.31763,49.13194,NORMAL,0,600.0
2018-04-03 00:23:00,2.399479,2.571329,13.64294,16.16753,158.24652,75.42645,49.08854,NORMAL,0,600.0
2018-04-03 00:24:00,2.404398,2.468918,13.59954,16.12413,157.60995,76.36078,49.13194,NORMAL,0,600.0
2018-04-03 00:25:00,2.411285,2.68165,13.5923,16.1603,159.2882,75.44879,49.08854,NORMAL,0,600.0
2018-04-03 00:26:00,2.396528,2.595118,13.59954,16.16753,161.16898,74.98097,49.08854,NORMAL,0,600.0
2018-04-03 00:27:00,2.41522,2.495428,13.614,16.2037,155.90277,77.30624,49.08854,NORMAL,0,600.0
2018-04-03 00:28:00,2.396528,2.589641,13.5923,16.16753,156.3368,74.61522,49.00174,NORMAL,0,600.0
2018-04-03 00:29:00,2.400463,2.519759,13.64294,16.13136,158.56482,75.89459,49.04514,NORMAL,0,600.0
2018-04-03 00:30:00,2.414236,2.610912,13.59954,16.13136,160.06944,75.63878,49.00174,NORMAL,0,600.0
2018-04-03 00:31:00,2.395544,2.443053,13.64294,16.21094,156.94444,72.82322,49.00174,NORMAL,0,600.0
2018-04-03 00:32:00,2.412269,2.587668,13.59954,16.16753,156.7419,75.39498,48.91493,NORMAL,0,600.0
2018-04-03 00:33:00,2.399479,2.491938,13.5923,16.21094,160.0405,74.67636,49.00174,NORMAL,0,600.0
2018-04-03 00:34:00,2.396528,2.460217,13.614,16.13136,159.49075,75.58907,49.00174,NORMAL,0,600.0
2018-04-03 00:35:00,2.41522,2.506324,13.614,16.13136,159.16016,75.67126,48.87152,NORMAL,0,600.0
2018-04-03 00:36:00,2.391609,2.478037,13.64294,16.13136,158.10185,73.34303,48.3941,NORMAL,0,600.0
2018-04-03 00:37:00,2.410301,2.494063,13.68634,16.03733,158.42012,77.60107,47.52604,NORMAL,0,600.0
2018-04-03 00:38:00,2.402431,2.559506,13.49826,16.21094,158.50694,75.56757,46.65799,NORMAL,0,600.0
2018-04-03 00:39:00,2.396528,2.538595,13.71528,16.21094,157.66783,72.35181,45.78993,NORMAL,0,600.0
2018-04-03 00:40:00,2.417187,2.584101,13.614,16.16753,160.24306,74.25876,45.3993,NORMAL,0,600.0
2018-04-03 00:41:00,2.395544,2.576272,13.5923,16.13136,157.29166,74.64107,45.3559,NORMAL,0,600.0
2018-04-03 00:42:00,2.410301,2.575612,13.5923,16.16753,160.24306,76.03452,45.3993,NORMAL,0,600.0
2018-04-03 00:43:00,2.402431,2.400355,13.59954,16.16753,157.7257,72.29787,45.3993,NORMAL,0,600.0
2018-04-03 00:44:00,2.399479,2.598997,13.5923,16.16753,157.87035,74.34544,45.44271,NORMAL,0,600.0
2018-04-03 00:45:00,2.414236,2.549216,13.5923,16.2037,154.89005,76.29072,45.44271,NORMAL,0,600.0
2018-04-03 00:46:00,2.396528,2.601259,13.64294,16.16753,157.98613,74.96651,45.44271,NORMAL,0,600.0
2018-04-03 00:47:00,2.409317,2.580441,13.59954,16.21094,158.27548,76.39402,45.44271,NORMAL,0,600.0
2018-04-03 00:48:00,2.402431,2.476165,13.55613,16.13136,156.94444,75.59013,45.52951,NORMAL,0,600.0
2018-04-03 00:49:00,2.396528,2.592944,13.614,16.16753,156.79977,75.32816,45.52951,NORMAL,0,600.0
2018-04-03 00:50:00,2.417187,2.586657,13.55613,16.0735,158.27545,76.72128,45.52951,NORMAL,0,600.0
2018-04-03 00:51:00,2.392593,2.580277,13.65017,16.0735,158.0729,75.19611,45.44271,NORMAL,0,600.0
2018-04-03 00:52:00,2.406366,2.627053,13.614,16.21094,158.50694,77.75568,45.52951,NORMAL,0,600.0
2018-04-03 00:53:00,2.402431,2.554197,13.5923,16.16753,157.29166,75.43651,46.05035,NORMAL,0,600.0
2018-04-03 00:54:00,2.395544,2.490313,13.614,16.21094,161.16898,76.86736,46.65799,NORMAL,0,600.0
2018-04-03 00:55:00,2.417187,2.54232,13.5923,16.16753,157.26273,76.25881,47.09201,NORMAL,0,600.0
2018-04-03 00:56:00,2.392593,2.515218,13.5923,16.1603,159.02777,73.92253,47.30902,NORMAL,0,600.0
2018-04-03 00:57:00,2.406366,2.614866,13.53443,16.2037,157.87035,77.55292,47.48264,NORMAL,0,600.0
2018-04-03 00:58:00,2.406366,2.560506,13.5923,16.16753,158.6516,75.77084,47.52604,NORMAL,0,600.0
2018-04-03 00:59:00,2.395544,2.526404,13.55613,16.16753,158.478,74.71391,47.69965,NORMAL,0,600.0
2018-04-03 01:00:00,2.392593,2.542636,13.56337,16.12413,155.0926,71.98146,47.61285,NORMAL,0,600.0
2018-04-03 01:01:00,2.392593,2.542636,13.56337,16.12413,155.0926,71.98146,47.61285,NORMAL,0,600.0
2018-04-03 01:02:00,2.405382,2.420193,13.67911,16.16753,156.56827,76.20103,47.61285,NORMAL,0,600.0
2018-04-03 01:03:00,2.410301,2.501968,13.55613,16.13136,159.6354,76.8797,47.69965,NORMAL,0,600.0
2018-04-03 01:04:00,2.392593,2.578186,13.55613,16.13136,158.44908,76.52246,47.74305,NORMAL,0,600.0
2018-04-03 01:05:00,2.417187,2.55997,13.614,16.16753,158.50694,78.17531,47.69965,NORMAL,0,600.0
2018-04-03 01:06:00,2.396528,2.620744,13.68634,16.16753,159.375,75.16659,47.56944,NORMAL,0,600.0
2018-04-03 01:07:00,2.402431,2.578343,13.614,16.16753,158.99886,76.76697,47.61285,NORMAL,0,600.0
2018-04-03 01:08:00,2.411285,2.510097,13.62847,16.13136,160.6771,77.43893,47.78646,NORMAL,0,600.0
2018-04-03 01:09:00,2.392593,2.587578,13.5923,16.16753,157.7257,74.94098,47.96007,NORMAL,0,600.0
2018-04-03 01:10:00,2.41522,2.508487,13.5923,16.16753,157.46527,77.55128,47.56944,NORMAL,0,600.0
2018-04-03 01:11:00,2.395544,2.4865,13.5272,16.13136,159.9537,74.82603,46.74479,NORMAL,0,600.0
2018-04-03 01:12:00,2.400463,2.460637,13.65017,16.16753,159.63542,77.30096,46.22396,NORMAL,0,600.0
2018-04-03 01:13:00,2.414236,2.541527,13.614,16.13136,158.10185,76.13415,45.52951,NORMAL,0,600.0
2018-04-03 01:14:00,2.395544,2.57427,13.59954,16.12413,160.9375,74.95052,45.52951,NORMAL,0,600.0
2018-04-03 01:15:00,2.414236,2.484559,13.49826,16.12413,159.375,76.83193,45.44271,NORMAL,0,600.0
2018-04-03 01:16:00,2.399479,2.504678,13.67911,16.1603,161.89238,73.73333,45.44271,NORMAL,0,600.0
2018-04-03 01:17:00,2.399479,2.615346,13.55613,16.12413,158.6516,75.75217,45.52951,NORMAL,0,600.0
2018-04-03 01:18:00,2.41522,2.61078,13.67911,16.13136,157.26273,76.15356,45.52951,NORMAL,0,600.0
2018-04-03 01:19:00,2.395544,2.582364,13.49826,16.16753,159.72223,74.17393,45.57291,NORMAL,0,600.0
2018-04-03 01:20:00,2.411285,2.521853,13.64294,16.16753,159.2882,76.6245,45.52951,NORMAL,0,600.0
2018-04-03 01:21:00,2.402431,2.535627,13.5923,16.16753,162.52893,74.21503,45.52951,NORMAL,0,600.0
2018-04-03 01:22:00,2.399479,2.494177,13.614,16.12413,161.14005,75.47081,39.32291,NORMAL,0,600.0
2018-04-03 01:23:00,2.419155,2.51591,13.59954,16.12413,157.4942,76.58698,45.57291,NORMAL,0,600.0
2018-04-03 01:24:00,2.395544,2.532505,13.67911,16.16753,160.99535,74.52845,45.57291,NORMAL,0,600.0
2018-04-03 01:25:00,2.40735,2.611319,13.62847,16.21094,157.7257,77.38002,45.52951,NORMAL,0,600.0
2018-04-03 01:26:00,2.401447,2.494777,13.65017,16.16753,160.87962,75.18037,45.52951,NORMAL,0,600.0
2018-04-03 01:27:00,2.396528,2.553567,13.56337,16.16753,161.37152,76.28961,45.65972,NORMAL,0,600.0
2018-04-03 01:28:00,2.419155,2.55646,13.5272,16.13136,159.83795,77.62954,46.31076,NORMAL,0,600.0
2018-04-03 01:29:00,2.395544,2.536531,13.53443,16.13136,158.478,76.1722,46.48438,NORMAL,0,600.0
2018-04-03 01:30:00,2.406366,2.455416,13.55613,16.16753,158.15973,78.48804,46.65799,NORMAL,0,600.0
2018-04-03 01:31:00,2.404398,2.519418,13.56337,16.13136,158.7963,75.99535,46.8316,NORMAL,0,600.0
2018-04-03 01:32:00,2.404398,2.470857,13.56337,16.13136,158.7963,75.99535,46.8316,NORMAL,0,600.0
2018-04-03 01:33:00,2.417187,2.580602,13.5923,16.16753,160.5324,77.82347,46.39757,NORMAL,0,600.0
2018-04-03 01:34:00,2.395544,2.55441,13.55613,16.13136,161.11113,75.9721,45.65972,NORMAL,0,600.0
2018-04-03 01:35:00,2.404398,2.608879,13.65017,16.13136,160.272,77.96091,45.61632,NORMAL,0,600.0
2018-04-03 01:36:00,2.406366,2.592612,13.56337,16.13136,157.95717,77.49243,45.52951,NORMAL,0,600.0
2018-04-03 01:37:00,2.396528,2.592612,13.614,16.13136,159.75114,76.82111,45.61632,NORMAL,0,600.0
2018-04-03 01:38:00,2.41522,2.559216,13.614,16.16753,160.12732,79.01785,45.61632,NORMAL,0,600.0
2018-04-03 01:39:00,2.395544,2.603948,13.53443,16.21094,160.9375,76.86065,45.61632,NORMAL,0,600.0
2018-04-03 01:40:00,2.406366,2.493968,13.68634,16.16753,160.59027,77.95918,45.61632,NORMAL,0,600.0
2018-04-03 01:41:00,2.406366,2.594193,13.56337,16.12413,158.62268,76.06467,45.61632,NORMAL,0,600.0
2018-04-03 01:42:00,2.397512,2.479307,13.62847,16.12413,160.272,76.07709,45.61632,NORMAL,0,600.0
2018-04-03 01:43:00,2.414236,2.554905,13.5923,16.24711,157.98613,76.8819,45.61632,NORMAL,0,600.0
2018-04-03 01:44:00,2.396528,2.473356,13.5055,16.12413,159.49075,75.17396,46.22396,NORMAL,0,600.0
2018-04-03 01:45:00,2.402431,2.565087,13.55613,16.21094,159.14352,78.03178,46.48438,NORMAL,0,600.0
2018-04-03 01:46:00,2.411285,2.575027,13.5923,16.14583,160.1078,77.89244,46.70139,NORMAL,0,600.0
2018-04-03 01:47:00,2.399479,2.466894,13.5923,16.12413,161.05325,77.09797,46.70139,NORMAL,0,600.0
2018-04-03 01:48:00,2.399479,2.608738,13.5923,16.12413,161.05325,77.09797,46.70139,NORMAL,0,600.0
2018-04-03 01:49:00,2.396528,2.346771,13.5923,16.16753,159.72223,76.11292,46.61458,NORMAL,0,600.0
2018-04-03 01:50:00,2.400463,2.55571,13.55613,16.13136,160.73495,79.60529,46.61458,NORMAL,0,600.0
2018-04-03 01:51:00,2.411285,2.648784,13.614,16.2037,161.02432,79.51857,46.61458,NORMAL,0,600.0
2018-04-03 01:52:00,2.395544,2.526165,13.55613,16.13136,158.50694,78.08033,46.70139,NORMAL,0,600.0
2018-04-03 01:53:00,2.412269,2.564371,13.59954,16.16753,164.58333,79.54893,46.875,NORMAL,0,600.0
2018-04-03 01:54:00,2.397512,2.519506,13.53443,16.13136,161.7766,77.50614,46.9618,NORMAL,0,600.0
2018-04-03 01:55:00,2.400463,2.572247,13.62847,16.24711,158.94098,78.62698,47.09201,NORMAL,0,600.0
2018-04-03 01:56:00,2.414236,2.524331,13.53443,16.0735,158.68056,78.80748,47.09201,NORMAL,0,600.0
2018-04-03 01:57:00,2.396528,2.474259,13.64294,16.21094,158.76738,78.55801,46.8316,NORMAL,0,600.0
2018-04-03 01:58:00,2.411285,2.459361,13.53443,16.16753,160.9375,80.99582,46.22396,NORMAL,0,600.0
2018-04-03 01:59:00,2.400463,2.562481,13.614,16.13136,159.31715,80.09306,45.61632,NORMAL,0,600.0
2018-04-03 02:00:00,2.417187,2.644918,13.70804,16.13136,162.06598,81.28748,45.61632,NORMAL,0,600.0
2018-04-03 02:01:00,2.417187,2.644918,13.70804,16.13136,162.06598,81.28748,45.61632,NORMAL,0,600.0
2018-04-03 02:02:00,2.395544,2.528098,13.614,16.13136,158.10185,78.79891,45.57291,NORMAL,0,600.0
2018-04-03 02:03:00,2.409317,2.546204,13.59954,16.21094,157.98613,80.67561,45.61632,NORMAL,0,600.0
2018-04-03 02:04:00,2.402431,2.520823,13.5923,16.13136,159.25925,79.43317,45.61632,NORMAL,0,600.0
2018-04-03 02:05:00,2.396528,2.626797,13.55613,16.06626,161.7766,79.33143,45.65972,NORMAL,0,600.0
2018-04-03 02:06:00,2.41522,2.555786,13.614,16.06626,159.375,80.05836,45.61632,NORMAL,0,600.0
2018-04-03 02:07:00,2.396528,2.609398,13.64294,16.2037,159.40393,78.68328,45.65972,NORMAL,0,600.0
2018-04-03 02:08:00,2.40735,2.572865,13.614,16.24711,160.99535,79.63163,45.61632,NORMAL,0,600.0
2018-04-03 02:09:00,2.404398,2.476291,13.65017,16.13136,161.1972,78.2404,45.83333,NORMAL,0,600.0
2018-04-03 02:10:00,2.395544,2.541358,13.49826,16.13136,159.60648,78.81247,46.18055,NORMAL,0,600.0
2018-04-03 02:11:00,2.417187,2.595479,13.67911,16.2037,162.7604,78.89812,46.26736,NORMAL,0,600.0
2018-04-03 02:12:00,2.395544,2.526178,13.55613,16.1603,161.28473,76.83606,46.39757,NORMAL,0,600.0
2018-04-03 02:13:00,2.406366,2.500258,13.70804,16.16753,159.40393,78.70324,46.48438,NORMAL,0,600.0
2018-04-03 02:14:00,2.404398,2.484818,13.55613,16.16753,158.91202,77.88901,46.00694,NORMAL,0,600.0
2018-04-03 02:15:00,2.395544,2.586755,13.67911,16.16753,160.01158,77.91037,45.74652,NORMAL,0,600.0
2018-04-03 02:16:00,2.417187,2.540663,13.614,16.16753,160.41666,78.45522,45.65972,NORMAL,0,600.0
